x, y, z, level
-0.5, 9.7, 9.7, 0
-0.5, 9.8, 9.7, 0
-0.5, 9.9, 9.7, 0
-0.5, 10, 9.7, 0
-0.5, 10.1, 9.7, 0
-0.5, 10.2, 9.7, 0
-0.5, 10.3, 9.7, 0
-0.5, 10.4, 9.7, 0
-0.5, 10.5, 9.7, 0
-0.5, 0.5, 9.8, 0
-0.5, 0.6, 9.8, 0
-0.5, 0.7, 9.8, 0
-0.5, 0.8, 9.8, 0
-0.5, 0.9, 9.8, 0
-0.5, 1, 9.8, 0
-0.5, 1.1, 9.8, 0
-0.5, 1.2, 9.8, 0
-0.5, 1.3, 9.8, 0
-0.5, 1.4, 9.8, 0
-0.5, 1.5, 9.8, 0
-0.5, 1.6, 9.8, 0
-0.5, 1.7, 9.8, 0
-0.5, 1.8, 9.8, 0
-0.5, 1.9, 9.8, 0
-0.5, 2, 9.8, 0
-0.5, 2.1, 9.8, 0
-0.5, 2.2, 9.8, 0
-0.5, 2.3, 9.8, 0
-0.5, 2.4, 9.8, 0
-0.5, 2.5, 9.8, 0
-0.5, 2.6, 9.8, 0
-0.5, 2.7, 9.8, 0
-0.5, 2.8, 9.8, 0
-0.5, 2.9, 9.8, 0
-0.5, 3, 9.8, 0
-0.5, 3.1, 9.8, 0
-0.5, 3.2, 9.8, 0
-0.5, 3.3, 9.8, 0
-0.5, 3.4, 9.8, 0
-0.5, 3.5, 9.8, 0
-0.5, 3.6, 9.8, 0
-0.5, 3.7, 9.8, 0
-0.5, 3.8, 9.8, 0
-0.5, 3.9, 9.8, 0
-0.5, 4, 9.8, 0
-0.5, 4.1, 9.8, 0
-0.5, 4.2, 9.8, 0
-0.5, 4.3, 9.8, 0
-0.5, 4.4, 9.8, 0
-0.5, 4.5, 9.8, 0
-0.5, 4.6, 9.8, 0
-0.5, 4.7, 9.8, 0
-0.5, 4.8, 9.8, 0
-0.5, 4.9, 9.8, 0
-0.5, 5, 9.8, 0
-0.5, 5.1, 9.8, 0
-0.5, 5.2, 9.8, 0
-0.5, 5.3, 9.8, 0
-0.5, 5.4, 9.8, 0
-0.5, 5.5, 9.8, 0
-0.5, 5.6, 9.8, 0
-0.5, 5.7, 9.8, 0
-0.5, 5.8, 9.8, 0
-0.5, 5.9, 9.8, 0
-0.5, 6, 9.8, 0
-0.5, 6.1, 9.8, 0
-0.5, 6.2, 9.8, 0
-0.5, 6.3, 9.8, 0
-0.5, 6.4, 9.8, 0
-0.5, 6.5, 9.8, 0
-0.5, 6.6, 9.8, 0
-0.5, 6.7, 9.8, 0
-0.5, 6.8, 9.8, 0
-0.5, 6.9, 9.8, 0
-0.5, 7, 9.8, 0
-0.5, 7.1, 9.8, 0
-0.5, 7.2, 9.8, 0
-0.5, 7.3, 9.8, 0
-0.5, 7.4, 9.8, 0
-0.5, 7.5, 9.8, 0
-0.5, 7.6, 9.8, 0
-0.5, 7.7, 9.8, 0
-0.5, 7.8, 9.8, 0
-0.5, 7.9, 9.8, 0
-0.5, 8, 9.8, 0
-0.5, 8.1, 9.8, 0
-0.5, 8.2, 9.8, 0
-0.5, 8.3, 9.8, 0
-0.5, 8.4, 9.8, 0
-0.5, 8.5, 9.8, 0
-0.5, 8.6, 9.8, 0
-0.5, 8.7, 9.8, 0
-0.5, 8.8, 9.8, 0
-0.5, 8.9, 9.8, 0
-0.5, 9, 9.8, 0
-0.5, 9.1, 9.8, 0
-0.5, 9.2, 9.8, 0
-0.5, 9.3, 9.8, 0
-0.5, 9.4, 9.8, 0
-0.5, 9.5, 9.8, 0
-0.5, 9.6, 9.8, 0
-0.5, 9.7, 9.8, 0
-0.5, 9.8, 9.8, 0
-0.5, 9.9, 9.8, 0
-0.5, 10, 9.8, 0
-0.5, 10.1, 9.8, 0
-0.5, 10.2, 9.8, 0
-0.5, 10.3, 9.8, 0
-0.5, 10.4, 9.8, 0
-0.5, 10.5, 9.8, 0
-0.5, 0.5, 9.9, 0
-0.5, 0.6, 9.9, 0
-0.5, 0.7, 9.9, 0
-0.5, 0.8, 9.9, 0
-0.5, 0.9, 9.9, 0
-0.5, 1, 9.9, 0
-0.5, 1.1, 9.9, 0
-0.5, 1.2, 9.9, 0
-0.5, 1.3, 9.9, 0
-0.5, 1.4, 9.9, 0
-0.5, 1.5, 9.9, 0
-0.5, 1.6, 9.9, 0
-0.5, 1.7, 9.9, 0
-0.5, 1.8, 9.9, 0
-0.5, 1.9, 9.9, 0
-0.5, 2, 9.9, 0
-0.5, 2.1, 9.9, 0
-0.5, 2.2, 9.9, 0
-0.5, 2.3, 9.9, 0
-0.5, 2.4, 9.9, 0
-0.5, 2.5, 9.9, 0
-0.5, 2.6, 9.9, 0
-0.5, 2.7, 9.9, 0
-0.5, 2.8, 9.9, 0
-0.5, 2.9, 9.9, 0
-0.5, 3, 9.9, 0
-0.5, 3.1, 9.9, 0
-0.5, 3.2, 9.9, 0
-0.5, 3.3, 9.9, 0
-0.5, 3.4, 9.9, 0
-0.5, 3.5, 9.9, 0
-0.5, 3.6, 9.9, 0
-0.5, 3.7, 9.9, 0
-0.5, 3.8, 9.9, 0
-0.5, 3.9, 9.9, 0
-0.5, 4, 9.9, 0
-0.5, 4.1, 9.9, 0
-0.5, 4.2, 9.9, 0
-0.5, 4.3, 9.9, 0
-0.5, 4.4, 9.9, 0
-0.5, 4.5, 9.9, 0
-0.5, 4.6, 9.9, 0
-0.5, 4.7, 9.9, 0
-0.5, 4.8, 9.9, 0
-0.5, 4.9, 9.9, 0
-0.5, 5, 9.9, 0
-0.5, 5.1, 9.9, 0
-0.5, 5.2, 9.9, 0
-0.5, 5.3, 9.9, 0
-0.5, 5.4, 9.9, 0
-0.5, 5.5, 9.9, 0
-0.5, 5.6, 9.9, 0
-0.5, 5.4, 10, 0
-0.5, 5.5, 10, 0
-0.666477, 5.29738, 0, 0
-0.669618, 5.39734, 0, 0
-0.663336, 5.19743, 0.1, 0
-0.666477, 5.29738, 0.1, 0
-0.660195, 5.09748, 0.2, 0
-0.663336, 5.19743, 0.2, 0
-0.657054, 4.99753, 0.3, 0
-0.660195, 5.09748, 0.3, 0
-0.653913, 4.89758, 0.4, 0
-0.657054, 4.99753, 0.4, 0
-0.650772, 4.79763, 0.5, 0
-0.653913, 4.89758, 0.5, 0
-0.647631, 4.69768, 0.6, 0
-0.650772, 4.79763, 0.6, 0
-0.644489, 4.59773, 0.7, 0
-0.647631, 4.69768, 0.7, 0
-0.641348, 4.49778, 0.8, 0
-0.644489, 4.59773, 0.8, 0
-0.638207, 4.39783, 0.9, 0
-0.641348, 4.49778, 0.9, 0
-0.635066, 4.29788, 1, 0
-0.638207, 4.39783, 1, 0
-0.631925, 4.19793, 1.1, 0
-0.635066, 4.29788, 1.1, 0
-0.628784, 4.09798, 1.2, 0
-0.631925, 4.19793, 1.2, 0
-0.625643, 3.99803, 1.3, 0
-0.628784, 4.09798, 1.3, 0
-0.622502, 3.89808, 1.4, 0
-0.625643, 3.99803, 1.4, 0
-0.619361, 3.79812, 1.5, 0
-0.622502, 3.89808, 1.5, 0
-0.61622, 3.69817, 1.6, 0
-0.619361, 3.79812, 1.6, 0
-0.613079, 3.59822, 1.7, 0
-0.61622, 3.69817, 1.7, 0
-0.609938, 3.49827, 1.8, 0
-0.613079, 3.59822, 1.8, 0
-0.606797, 3.39832, 1.9, 0
-0.609938, 3.49827, 1.9, 0
-0.603656, 3.29837, 2, 0
-0.606797, 3.39832, 2, 0
-0.600514, 3.19842, 2.1, 0
-0.603656, 3.29837, 2.1, 0
-0.597373, 3.09847, 2.2, 0
-0.600514, 3.19842, 2.2, 0
-0.594232, 2.99852, 2.3, 0
-0.597373, 3.09847, 2.3, 0
-0.591091, 2.89857, 2.4, 0
-0.594232, 2.99852, 2.4, 0
-0.58795, 2.79862, 2.5, 0
-0.591091, 2.89857, 2.5, 0
-0.584809, 2.69867, 2.6, 0
-0.58795, 2.79862, 2.6, 0
-0.581668, 2.59872, 2.7, 0
-0.584809, 2.69867, 2.7, 0
-0.578527, 2.49877, 2.8, 0
-0.581668, 2.59872, 2.8, 0
-0.575386, 2.39882, 2.9, 0
-0.578527, 2.49877, 2.9, 0
-0.572245, 2.29887, 3, 0
-0.575386, 2.39882, 3, 0
-0.569104, 2.19891, 3.1, 0
-0.572245, 2.29887, 3.1, 0
-0.565963, 2.09896, 3.2, 0
-0.569104, 2.19891, 3.2, 0
-0.562822, 1.99901, 3.3, 0
-0.565963, 2.09896, 3.3, 0
-0.55968, 1.89906, 3.4, 0
-0.562822, 1.99901, 3.4, 0
-0.556539, 1.79911, 3.5, 0
-0.55968, 1.89906, 3.5, 0
-0.553398, 1.69916, 3.6, 0
-0.556539, 1.79911, 3.6, 0
-0.550257, 1.59921, 3.7, 0
-0.553398, 1.69916, 3.7, 0
-0.547116, 1.49926, 3.8, 0
-0.550257, 1.59921, 3.8, 0
-0.543975, 1.39931, 3.9, 0
-0.547116, 1.49926, 3.9, 0
-0.540834, 1.29936, 4, 0
-0.543975, 1.39931, 4, 0
-0.537693, 1.19941, 4.1, 0
-0.540834, 1.29936, 4.1, 0
-0.534552, 1.09946, 4.2, 0
-0.537693, 1.19941, 4.2, 0
-0.531411, 0.999507, 4.3, 0
-0.534552, 1.09946, 4.3, 0
-0.52827, 0.899556, 4.4, 0
-0.531411, 0.999507, 4.4, 0
-0.525129, 0.799605, 4.5, 0
-0.52827, 0.899556, 4.5, 0
-0.521988, 0.699655, 4.6, 0
-0.525129, 0.799605, 4.6, 0
-0.518846, 0.599704, 4.7, 0
-0.521988, 0.699655, 4.7, 0
-0.515705, 0.499753, 4.8, 0
-0.518846, 0.599704, 4.8, 0
-0.829813, 10.4948, 4.8, 0
-0.515705, 0.499753, 4.9, 0
-0.826672, 10.3949, 4.9, 0
-0.829813, 10.4948, 4.9, 0
-0.823531, 10.2949, 5, 0
-0.826672, 10.3949, 5, 0
-0.82039, 10.195, 5.1, 0
-0.823531, 10.2949, 5.1, 0
-0.817249, 10.095, 5.2, 0
-0.82039, 10.195, 5.2, 0
-0.814108, 9.99507, 5.3, 0
-0.817249, 10.095, 5.3, 0
-0.810967, 9.89511, 5.4, 0
-0.814108, 9.99507, 5.4, 0
-0.807825, 9.79516, 5.5, 0
-0.810967, 9.89511, 5.5, 0
-0.804684, 9.69521, 5.6, 0
-0.807825, 9.79516, 5.6, 0
-0.801543, 9.59526, 5.7, 0
-0.804684, 9.69521, 5.7, 0
-0.798402, 9.49531, 5.8, 0
-0.801543, 9.59526, 5.8, 0
-0.795261, 9.39536, 5.9, 0
-0.798402, 9.49531, 5.9, 0
-0.79212, 9.29541, 6, 0
-0.795261, 9.39536, 6, 0
-0.788979, 9.19546, 6.1, 0
-0.79212, 9.29541, 6.1, 0
-0.785838, 9.09551, 6.2, 0
-0.788979, 9.19546, 6.2, 0
-0.782697, 8.99556, 6.3, 0
-0.785838, 9.09551, 6.3, 0
-0.779556, 8.89561, 6.4, 0
-0.782697, 8.99556, 6.4, 0
-0.776415, 8.79566, 6.5, 0
-0.779556, 8.89561, 6.5, 0
-0.773274, 8.69571, 6.6, 0
-0.776415, 8.79566, 6.6, 0
-0.770133, 8.59576, 6.7, 0
-0.773274, 8.69571, 6.7, 0
-0.766991, 8.49581, 6.8, 0
-0.770133, 8.59576, 6.8, 0
-0.76385, 8.39586, 6.9, 0
-0.766991, 8.49581, 6.9, 0
-0.760709, 8.2959, 7, 0
-0.76385, 8.39586, 7, 0
-0.757568, 8.19595, 7.1, 0
-0.760709, 8.2959, 7.1, 0
-0.754427, 8.096, 7.2, 0
-0.757568, 8.19595, 7.2, 0
-0.751286, 7.99605, 7.3, 0
-0.754427, 8.096, 7.3, 0
-0.748145, 7.8961, 7.4, 0
-0.751286, 7.99605, 7.4, 0
-0.745004, 7.79615, 7.5, 0
-0.748145, 7.8961, 7.5, 0
-0.741863, 7.6962, 7.6, 0
-0.745004, 7.79615, 7.6, 0
-0.738722, 7.59625, 7.7, 0
-0.741863, 7.6962, 7.7, 0
-0.735581, 7.4963, 7.8, 0
-0.738722, 7.59625, 7.8, 0
-0.73244, 7.39635, 7.9, 0
-0.735581, 7.4963, 7.9, 0
-0.729299, 7.2964, 8, 0
-0.73244, 7.39635, 8, 0
-0.726157, 7.19645, 8.1, 0
-0.729299, 7.2964, 8.1, 0
-0.723016, 7.0965, 8.2, 0
-0.726157, 7.19645, 8.2, 0
-0.719875, 6.99655, 8.3, 0
-0.723016, 7.0965, 8.3, 0
-0.716734, 6.8966, 8.4, 0
-0.719875, 6.99655, 8.4, 0
-0.713593, 6.79664, 8.5, 0
-0.716734, 6.8966, 8.5, 0
-0.710452, 6.69669, 8.6, 0
-0.713593, 6.79664, 8.6, 0
-0.707311, 6.59674, 8.7, 0
-0.710452, 6.69669, 8.7, 0
-0.70417, 6.49679, 8.8, 0
-0.707311, 6.59674, 8.8, 0
-0.701029, 6.39684, 8.9, 0
-0.70417, 6.49679, 8.9, 0
-0.697888, 6.29689, 9, 0
-0.701029, 6.39684, 9, 0
-0.694747, 6.19694, 9.1, 0
-0.697888, 6.29689, 9.1, 0
-0.691606, 6.09699, 9.2, 0
-0.694747, 6.19694, 9.2, 0
-0.688465, 5.99704, 9.3, 0
-0.691606, 6.09699, 9.3, 0
-0.685323, 5.89709, 9.4, 0
-0.688465, 5.99704, 9.4, 0
-0.682182, 5.79714, 9.5, 0
-0.685323, 5.89709, 9.5, 0
-0.688465, 5.99704, 9.5, 0
-0.691606, 6.09699, 9.5, 0
-0.694747, 6.19694, 9.5, 0
-0.697888, 6.29689, 9.5, 0
-0.701029, 6.39684, 9.5, 0
-0.70417, 6.49679, 9.5, 0
-0.707311, 6.59674, 9.5, 0
-0.710452, 6.69669, 9.5, 0
-0.713593, 6.79664, 9.5, 0
-0.716734, 6.8966, 9.5, 0
-0.719875, 6.99655, 9.5, 0
-0.723016, 7.0965, 9.5, 0
-0.726157, 7.19645, 9.5, 0
-0.729299, 7.2964, 9.5, 0
-0.73244, 7.39635, 9.5, 0
-0.735581, 7.4963, 9.5, 0
-0.738722, 7.59625, 9.5, 0
-0.741863, 7.6962, 9.5, 0
-0.745004, 7.79615, 9.5, 0
-0.748145, 7.8961, 9.5, 0
-0.751286, 7.99605, 9.5, 0
-0.754427, 8.096, 9.5, 0
-0.757568, 8.19595, 9.5, 0
-0.760709, 8.2959, 9.5, 0
-0.76385, 8.39586, 9.5, 0
-0.766991, 8.49581, 9.5, 0
-0.770133, 8.59576, 9.5, 0
-0.773274, 8.69571, 9.5, 0
-0.776415, 8.79566, 9.5, 0
-0.779556, 8.89561, 9.5, 0
-0.782697, 8.99556, 9.5, 0
-0.785838, 9.09551, 9.5, 0
-0.788979, 9.19546, 9.5, 0
-0.79212, 9.29541, 9.5, 0
-0.795261, 9.39536, 9.5, 0
-0.798402, 9.49531, 9.5, 0
-0.801543, 9.59526, 9.5, 0
-0.804684, 9.69521, 9.5, 0
-0.807825, 9.79516, 9.5, 0
-0.810967, 9.89511, 9.5, 0
-0.814108, 9.99507, 9.5, 0
-0.817249, 10.095, 9.5, 0
-0.82039, 10.195, 9.5, 0
-0.823531, 10.2949, 9.5, 0
-0.826672, 10.3949, 9.5, 0
-0.829813, 10.4948, 9.5, 0
-0.515705, 0.499753, 9.6, 0
-0.518846, 0.599704, 9.6, 0
-0.521988, 0.699655, 9.6, 0
-0.525129, 0.799605, 9.6, 0
-0.52827, 0.899556, 9.6, 0
-0.531411, 0.999507, 9.6, 0
-0.534552, 1.09946, 9.6, 0
-0.537693, 1.19941, 9.6, 0
-0.540834, 1.29936, 9.6, 0
-0.543975, 1.39931, 9.6, 0
-0.547116, 1.49926, 9.6, 0
-0.550257, 1.59921, 9.6, 0
-0.553398, 1.69916, 9.6, 0
-0.556539, 1.79911, 9.6, 0
-0.55968, 1.89906, 9.6, 0
-0.562822, 1.99901, 9.6, 0
-0.565963, 2.09896, 9.6, 0
-0.569104, 2.19891, 9.6, 0
-0.572245, 2.29887, 9.6, 0
-0.575386, 2.39882, 9.6, 0
-0.578527, 2.49877, 9.6, 0
-0.581668, 2.59872, 9.6, 0
-0.584809, 2.69867, 9.6, 0
-0.58795, 2.79862, 9.6, 0
-0.591091, 2.89857, 9.6, 0
-0.594232, 2.99852, 9.6, 0
-0.597373, 3.09847, 9.6, 0
-0.600514, 3.19842, 9.6, 0
-0.603656, 3.29837, 9.6, 0
-0.606797, 3.39832, 9.6, 0
-0.609938, 3.49827, 9.6, 0
-0.613079, 3.59822, 9.6, 0
-0.61622, 3.69817, 9.6, 0
-0.619361, 3.79812, 9.6, 0
-0.622502, 3.89808, 9.6, 0
-0.625643, 3.99803, 9.6, 0
-0.628784, 4.09798, 9.6, 0
-0.631925, 4.19793, 9.6, 0
-0.635066, 4.29788, 9.6, 0
-0.638207, 4.39783, 9.6, 0
-0.641348, 4.49778, 9.6, 0
-0.644489, 4.59773, 9.6, 0
-0.647631, 4.69768, 9.6, 0
-0.650772, 4.79763, 9.6, 0
-0.653913, 4.89758, 9.6, 0
-0.657054, 4.99753, 9.6, 0
-0.660195, 5.09748, 9.6, 0
-0.663336, 5.19743, 9.6, 0
-0.666477, 5.29738, 9.6, 0
-0.669618, 5.39734, 9.6, 0
-0.672759, 5.49729, 9.6, 0
-0.6759, 5.59724, 9.6, 0
-0.679041, 5.69719, 9.6, 0
-0.682182, 5.79714, 9.6, 0
-0.685323, 5.89709, 9.6, 0
-0.688465, 5.99704, 9.6, 0
-0.691606, 6.09699, 9.6, 0
-0.694747, 6.19694, 9.6, 0
-0.697888, 6.29689, 9.6, 0
-0.701029, 6.39684, 9.6, 0
-0.70417, 6.49679, 9.6, 0
-0.707311, 6.59674, 9.6, 0
-0.710452, 6.69669, 9.6, 0
-0.713593, 6.79664, 9.6, 0
-0.716734, 6.8966, 9.6, 0
-0.719875, 6.99655, 9.6, 0
-0.723016, 7.0965, 9.6, 0
-0.726157, 7.19645, 9.6, 0
-0.729299, 7.2964, 9.6, 0
-0.73244, 7.39635, 9.6, 0
-0.735581, 7.4963, 9.6, 0
-0.738722, 7.59625, 9.6, 0
-0.741863, 7.6962, 9.6, 0
-0.745004, 7.79615, 9.6, 0
-0.748145, 7.8961, 9.6, 0
-0.751286, 7.99605, 9.6, 0
-0.754427, 8.096, 9.6, 0
-0.757568, 8.19595, 9.6, 0
-0.760709, 8.2959, 9.6, 0
-0.76385, 8.39586, 9.6, 0
-0.766991, 8.49581, 9.6, 0
-0.770133, 8.59576, 9.6, 0
-0.773274, 8.69571, 9.6, 0
-0.776415, 8.79566, 9.6, 0
-0.779556, 8.89561, 9.6, 0
-0.782697, 8.99556, 9.6, 0
-0.785838, 9.09551, 9.6, 0
-0.788979, 9.19546, 9.6, 0
-0.79212, 9.29541, 9.6, 0
-0.795261, 9.39536, 9.6, 0
-0.798402, 9.49531, 9.6, 0
-0.801543, 9.59526, 9.6, 0
-0.804684, 9.69521, 9.6, 0
-0.807825, 9.79516, 9.6, 0
-0.810967, 9.89511, 9.6, 0
-0.814108, 9.99507, 9.6, 0
-0.817249, 10.095, 9.6, 0
-0.82039, 10.195, 9.6, 0
-0.823531, 10.2949, 9.6, 0
-0.826672, 10.3949, 9.6, 0
-0.829813, 10.4948, 9.6, 0
-0.515705, 0.499753, 9.7, 0
-0.518846, 0.599704, 9.7, 0
-0.521988, 0.699655, 9.7, 0
-0.525129, 0.799605, 9.7, 0
-0.52827, 0.899556, 9.7, 0
-0.531411, 0.999507, 9.7, 0
-0.534552, 1.09946, 9.7, 0
-0.537693, 1.19941, 9.7, 0
-0.540834, 1.29936, 9.7, 0
-0.543975, 1.39931, 9.7, 0
-0.547116, 1.49926, 9.7, 0
-0.550257, 1.59921, 9.7, 0
-0.553398, 1.69916, 9.7, 0
-0.556539, 1.79911, 9.7, 0
-0.55968, 1.89906, 9.7, 0
-0.562822, 1.99901, 9.7, 0
-0.565963, 2.09896, 9.7, 0
-0.569104, 2.19891, 9.7, 0
-0.572245, 2.29887, 9.7, 0
-0.575386, 2.39882, 9.7, 0
-0.578527, 2.49877, 9.7, 0
-0.581668, 2.59872, 9.7, 0
-0.584809, 2.69867, 9.7, 0
-0.58795, 2.79862, 9.7, 0
-0.591091, 2.89857, 9.7, 0
-0.594232, 2.99852, 9.7, 0
-0.597373, 3.09847, 9.7, 0
-0.600514, 3.19842, 9.7, 0
-0.603656, 3.29837, 9.7, 0
-0.606797, 3.39832, 9.7, 0
-0.609938, 3.49827, 9.7, 0
-0.613079, 3.59822, 9.7, 0
-0.61622, 3.69817, 9.7, 0
-0.619361, 3.79812, 9.7, 0
-0.622502, 3.89808, 9.7, 0
-0.625643, 3.99803, 9.7, 0
-0.628784, 4.09798, 9.7, 0
-0.631925, 4.19793, 9.7, 0
-0.635066, 4.29788, 9.7, 0
-0.638207, 4.39783, 9.7, 0
-0.641348, 4.49778, 9.7, 0
-0.644489, 4.59773, 9.7, 0
-0.647631, 4.69768, 9.7, 0
-0.650772, 4.79763, 9.7, 0
-0.653913, 4.89758, 9.7, 0
-0.657054, 4.99753, 9.7, 0
-0.660195, 5.09748, 9.7, 0
-0.663336, 5.19743, 9.7, 0
-0.666477, 5.29738, 9.7, 0
-0.669618, 5.39734, 9.7, 0
-0.672759, 5.49729, 9.7, 0
-0.6759, 5.59724, 9.7, 0
-0.679041, 5.69719, 9.7, 0
-0.672759, 5.49729, 9.8, 0
-0.6759, 5.59724, 9.8, 0
-0.669618, 5.39734, 9.9, 0
-0.672759, 5.49729, 9.9, 0
-0.666477, 5.29738, 10, 0
-0.669618, 5.39734, 10, 0
-0.826511, 5.18974, 0, 0
-0.83279, 5.28954, 0, 0
-0.820232, 5.08994, 0.1, 0
-0.826511, 5.18974, 0.1, 0
-0.813953, 4.99013, 0.2, 0
-0.820232, 5.08994, 0.2, 0
-0.807674, 4.89033, 0.3, 0
-0.813953, 4.99013, 0.3, 0
-0.801394, 4.79053, 0.4, 0
-0.807674, 4.89033, 0.4, 0
-0.795115, 4.69073, 0.5, 0
-0.801394, 4.79053, 0.5, 0
-0.788836, 4.59092, 0.6, 0
-0.795115, 4.69073, 0.6, 0
-0.782557, 4.49112, 0.7, 0
-0.788836, 4.59092, 0.7, 0
-0.776278, 4.39132, 0.8, 0
-0.782557, 4.49112, 0.8, 0
-0.769999, 4.29151, 0.9, 0
-0.776278, 4.39132, 0.9, 0
-0.76372, 4.19171, 1, 0
-0.769999, 4.29151, 1, 0
-0.757441, 4.09191, 1.1, 0
-0.76372, 4.19171, 1.1, 0
-0.751162, 3.99211, 1.2, 0
-0.757441, 4.09191, 1.2, 0
-0.744883, 3.8923, 1.3, 0
-0.751162, 3.99211, 1.3, 0
-0.738604, 3.7925, 1.4, 0
-0.744883, 3.8923, 1.4, 0
-0.732325, 3.6927, 1.5, 0
-0.738604, 3.7925, 1.5, 0
-0.726046, 3.5929, 1.6, 0
-0.732325, 3.6927, 1.6, 0
-0.719767, 3.49309, 1.7, 0
-0.726046, 3.5929, 1.7, 0
-0.713488, 3.39329, 1.8, 0
-0.719767, 3.49309, 1.8, 0
-0.707209, 3.29349, 1.9, 0
-0.713488, 3.39329, 1.9, 0
-0.70093, 3.19369, 2, 0
-0.707209, 3.29349, 2, 0
-0.694651, 3.09388, 2.1, 0
-0.70093, 3.19369, 2.1, 0
-0.688372, 2.99408, 2.2, 0
-0.694651, 3.09388, 2.2, 0
-0.682093, 2.89428, 2.3, 0
-0.688372, 2.99408, 2.3, 0
-0.675813, 2.79447, 2.4, 0
-0.682093, 2.89428, 2.4, 0
-0.669534, 2.69467, 2.5, 0
-0.675813, 2.79447, 2.5, 0
-0.663255, 2.59487, 2.6, 0
-0.669534, 2.69467, 2.6, 0
-0.656976, 2.49507, 2.7, 0
-0.663255, 2.59487, 2.7, 0
-0.650697, 2.39526, 2.8, 0
-0.656976, 2.49507, 2.8, 0
-0.644418, 2.29546, 2.9, 0
-0.650697, 2.39526, 2.9, 0
-0.638139, 2.19566, 3, 0
-0.644418, 2.29546, 3, 0
-0.63186, 2.09586, 3.1, 0
-0.638139, 2.19566, 3.1, 0
-0.625581, 1.99605, 3.2, 0
-0.63186, 2.09586, 3.2, 0
-0.619302, 1.89625, 3.3, 0
-0.625581, 1.99605, 3.3, 0
-0.613023, 1.79645, 3.4, 0
-0.619302, 1.89625, 3.4, 0
-0.606744, 1.69665, 3.5, 0
-0.613023, 1.79645, 3.5, 0
-0.600465, 1.59684, 3.6, 0
-0.606744, 1.69665, 3.6, 0
-0.594186, 1.49704, 3.7, 0
-0.600465, 1.59684, 3.7, 0
-0.587907, 1.39724, 3.8, 0
-0.594186, 1.49704, 3.8, 0
-0.581628, 1.29743, 3.9, 0
-0.587907, 1.39724, 3.9, 0
-0.575349, 1.19763, 4, 0
-0.581628, 1.29743, 4, 0
-0.56907, 1.09783, 4.1, 0
-0.575349, 1.19763, 4.1, 0
-0.562791, 0.998027, 4.2, 0
-0.56907, 1.09783, 4.2, 0
-0.556511, 0.898224, 4.3, 0
-0.562791, 0.998027, 4.3, 0
-0.550232, 0.798421, 4.4, 0
-0.556511, 0.898224, 4.4, 0
-0.543953, 0.698619, 4.5, 0
-0.550232, 0.798421, 4.5, 0
-0.537674, 0.598816, 4.6, 0
-0.543953, 0.698619, 4.6, 0
-0.531395, 0.499013, 4.7, 0
-0.537674, 0.598816, 4.7, 0
-1.1593, 10.4793, 4.7, 0
-0.531395, 0.499013, 4.8, 0
-1.15302, 10.3795, 4.8, 0
-1.1593, 10.4793, 4.8, 0
-1.14674, 10.2797, 4.9, 0
-1.15302, 10.3795, 4.9, 0
-1.14046, 10.1799, 5, 0
-1.14674, 10.2797, 5, 0
-1.13418, 10.0801, 5.1, 0
-1.14046, 10.1799, 5.1, 0
-1.12791, 9.98027, 5.2, 0
-1.13418, 10.0801, 5.2, 0
-1.12163, 9.88046, 5.3, 0
-1.12791, 9.98027, 5.3, 0
-1.11535, 9.78066, 5.4, 0
-1.12163, 9.88046, 5.4, 0
-1.10907, 9.68086, 5.5, 0
-1.11535, 9.78066, 5.5, 0
-1.10279, 9.58106, 5.6, 0
-1.10907, 9.68086, 5.6, 0
-1.09651, 9.48125, 5.7, 0
-1.10279, 9.58106, 5.7, 0
-1.09023, 9.38145, 5.8, 0
-1.09651, 9.48125, 5.8, 0
-1.08395, 9.28165, 5.9, 0
-1.09023, 9.38145, 5.9, 0
-1.07767, 9.18185, 6, 0
-1.08395, 9.28165, 6, 0
-1.07139, 9.08204, 6.1, 0
-1.07767, 9.18185, 6.1, 0
-1.06511, 8.98224, 6.2, 0
-1.07139, 9.08204, 6.2, 0
-1.05884, 8.88244, 6.3, 0
-1.06511, 8.98224, 6.3, 0
-1.05256, 8.78264, 6.4, 0
-1.05884, 8.88244, 6.4, 0
-1.04628, 8.68283, 6.5, 0
-1.05256, 8.78264, 6.5, 0
-1.04, 8.58303, 6.6, 0
-1.04628, 8.68283, 6.6, 0
-1.03372, 8.48323, 6.7, 0
-1.04, 8.58303, 6.7, 0
-1.02744, 8.38342, 6.8, 0
-1.03372, 8.48323, 6.8, 0
-1.02116, 8.28362, 6.9, 0
-1.02744, 8.38342, 6.9, 0
-1.01488, 8.18382, 7, 0
-1.02116, 8.28362, 7, 0
-1.0086, 8.08402, 7.1, 0
-1.01488, 8.18382, 7.1, 0
-1.00232, 7.98421, 7.2, 0
-1.0086, 8.08402, 7.2, 0
-0.996045, 7.88441, 7.3, 0
-1.00232, 7.98421, 7.3, 0
-0.989766, 7.78461, 7.4, 0
-0.996045, 7.88441, 7.4, 0
-0.983487, 7.68481, 7.5, 0
-0.989766, 7.78461, 7.5, 0
-0.977208, 7.585, 7.6, 0
-0.983487, 7.68481, 7.6, 0
-0.970929, 7.4852, 7.7, 0
-0.977208, 7.585, 7.7, 0
